latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
-38.06757,-72.83427,301.28,1.4,1.17,2023-02-06,0308,Terra,MODIS,40,6.1NRT,288.74,8.96,N
-37.98192,-72.10335,332.79,1.28,1.12,2023-02-06,0308,Terra,MODIS,100,6.1NRT,291.49,45.77,N
-37.98351,-72.11837,333.04,1.28,1.12,2023-02-06,0308,Terra,MODIS,100,6.1NRT,292.41,46.63,N
-37.98499,-72.1324,311.5,1.28,1.12,2023-02-06,0308,Terra,MODIS,32,6.1NRT,289.29,14.98,N
-37.9912,-72.19136,316.24,1.29,1.13,2023-02-06,0308,Terra,MODIS,93,6.1NRT,288.07,23.06,N
-37.99274,-72.20612,308.75,1.29,1.13,2023-02-06,0308,Terra,MODIS,75,6.1NRT,287.46,14.74,N
-37.98104,-72.19323,322.87,1.29,1.13,2023-02-06,0308,Terra,MODIS,100,6.1NRT,288.88,31.35,N
-37.98258,-72.20794,317.57,1.29,1.13,2023-02-06,0308,Terra,MODIS,95,6.1NRT,288.27,24.03,N
-37.97577,-72.12542,308.51,1.28,1.12,2023-02-06,0308,Terra,MODIS,74,6.1NRT,290.23,12.47,N
-37.9838,-72.19854,335.13,1.29,1.13,2023-02-06,0308,Terra,MODIS,100,6.1NRT,289.96,54.04,N
-37.94537,-72.13046,304.74,1.28,1.12,2023-02-06,0308,Terra,MODIS,61,6.1NRT,290.46,9.74,N
-38.05267,-73.27166,306.69,1.47,1.2,2023-02-06,0308,Terra,MODIS,69,6.1NRT,286.71,16.17,N
-37.9299,-72.17847,312.51,1.29,1.13,2023-02-06,0308,Terra,MODIS,85,6.1NRT,290.53,17.32,N
-37.93142,-72.19277,330.09,1.29,1.13,2023-02-06,0308,Terra,MODIS,100,6.1NRT,291.08,43.53,N
-37.91971,-72.17987,322.37,1.29,1.13,2023-02-06,0308,Terra,MODIS,100,6.1NRT,290.94,29.95,N
-37.92132,-72.19498,321.96,1.29,1.13,2023-02-06,0308,Terra,MODIS,100,6.1NRT,291.19,29.15,N
-37.90255,-72.21322,325.34,1.29,1.13,2023-02-06,0308,Terra,MODIS,90,6.1NRT,290.09,32.85,N
-37.895,-72.22095,323.27,1.29,1.13,2023-02-06,0308,Terra,MODIS,90,6.1NRT,289.68,29.76,N
-37.89066,-72.37273,306.79,1.31,1.14,2023-02-06,0308,Terra,MODIS,69,6.1NRT,289.81,12.51,N
-37.89225,-72.38762,302.94,1.32,1.14,2023-02-06,0308,Terra,MODIS,52,6.1NRT,289.88,9.12,N
-37.88042,-72.37457,316.09,1.31,1.14,2023-02-06,0308,Terra,MODIS,93,6.1NRT,291.57,21.7,N
-37.882,-72.38945,314.14,1.32,1.14,2023-02-06,0308,Terra,MODIS,89,6.1NRT,290.74,19.38,N
-37.87019,-72.3765,322.6,1.31,1.14,2023-02-06,0308,Terra,MODIS,100,6.1NRT,291.21,30.98,N
-37.78812,-72.17062,310.56,1.28,1.12,2023-02-06,0308,Terra,MODIS,80,6.1NRT,291.55,15.16,N
-37.78975,-72.1854,308.33,1.28,1.12,2023-02-06,0308,Terra,MODIS,74,6.1NRT,291.43,12.95,N
-37.77597,-72.44413,305.34,1.32,1.14,2023-02-06,0308,Terra,MODIS,64,6.1NRT,291.41,9.87,N
-37.72584,-72.16666,303.84,1.28,1.12,2023-02-06,0308,Terra,MODIS,57,6.1NRT,290.97,8.91,N
-37.74759,-72.37261,301.39,1.31,1.14,2023-02-06,0308,Terra,MODIS,41,6.1NRT,291.11,6.51,N
-37.74914,-72.38746,330.69,1.31,1.14,2023-02-06,0308,Terra,MODIS,100,6.1NRT,293.16,44.47,N
-37.75071,-72.40242,311.1,1.31,1.14,2023-02-06,0308,Terra,MODIS,82,6.1NRT,291.58,14.69,N
-37.73891,-72.38927,344.48,1.31,1.14,2023-02-06,0308,Terra,MODIS,100,6.1NRT,294.62,75.74,N
-37.74046,-72.4042,335.86,1.31,1.14,2023-02-06,0308,Terra,MODIS,100,6.1NRT,292.75,53.69,N
-37.74669,-72.46439,309.65,1.32,1.14,2023-02-06,0308,Terra,MODIS,22,6.1NRT,291.9,12.25,N
-37.72713,-72.3762,311.12,1.31,1.14,2023-02-06,0308,Terra,MODIS,48,6.1NRT,292.03,13.84,N
-37.72867,-72.39108,369.29,1.31,1.14,2023-02-06,0308,Terra,MODIS,100,6.1NRT,298.78,168.05,N
-37.73021,-72.40598,323.54,1.31,1.14,2023-02-06,0308,Terra,MODIS,100,6.1NRT,291.91,28.8,N
-37.73047,-72.3821,339.4,1.31,1.14,2023-02-06,0308,Terra,MODIS,100,6.1NRT,294.4,62.05,N
-37.73208,-72.39694,343.05,1.31,1.14,2023-02-06,0308,Terra,MODIS,100,6.1NRT,295.08,70.79,N
-37.73856,-72.45673,313.49,1.32,1.14,2023-02-06,0308,Terra,MODIS,19,6.1NRT,292.3,14.92,N
-37.72025,-72.38399,378.69,1.31,1.14,2023-02-06,0308,Terra,MODIS,100,6.1NRT,300.84,219.15,N
-37.72185,-72.39878,397,1.31,1.14,2023-02-06,0308,Terra,MODIS,100,6.1NRT,301.85,350.35,N
-37.72346,-72.41366,305.88,1.31,1.14,2023-02-06,0308,Terra,MODIS,25,6.1NRT,291.46,7.46,N
-37.71004,-72.38586,417.14,1.31,1.14,2023-02-06,0308,Terra,MODIS,100,6.1NRT,302.57,552.57,N
-37.71162,-72.40063,400.84,1.31,1.14,2023-02-06,0308,Terra,MODIS,100,6.1NRT,298.46,383.68,N
-37.71321,-72.41545,317.49,1.31,1.14,2023-02-06,0308,Terra,MODIS,95,6.1NRT,291.85,21.18,N
-37.74056,-72.67268,313.08,1.36,1.15,2023-02-06,0308,Terra,MODIS,86,6.1NRT,291.43,18.67,N
-37.74215,-72.68782,303.03,1.36,1.15,2023-02-06,0308,Terra,MODIS,20,6.1NRT,289.85,8.2,N
-37.7014,-72.4025,313.31,1.31,1.14,2023-02-06,0308,Terra,MODIS,87,6.1NRT,290.68,16.89,N
-37.70296,-72.41721,313.12,1.31,1.14,2023-02-06,0308,Terra,MODIS,84,6.1NRT,290.49,16.16,N
-37.73163,-72.6886,307.21,1.36,1.15,2023-02-06,0308,Terra,MODIS,39,6.1NRT,290.24,11.96,N
-37.70186,-72.70806,329.53,1.36,1.16,2023-02-06,0308,Terra,MODIS,100,6.1NRT,292.23,43.96,N
-37.69139,-72.70921,315.47,1.36,1.16,2023-02-06,0308,Terra,MODIS,86,6.1NRT,291.36,20.53,N
-37.68101,-72.71133,318.28,1.36,1.16,2023-02-06,0308,Terra,MODIS,97,6.1NRT,291.44,24.31,N
-37.67066,-72.71369,312.68,1.36,1.16,2023-02-06,0308,Terra,MODIS,85,6.1NRT,291.18,17.26,N
-37.67389,-72.703,305.18,1.36,1.15,2023-02-06,0308,Terra,MODIS,20,6.1NRT,291.33,9,N
-37.67555,-72.71857,316.8,1.36,1.16,2023-02-06,0308,Terra,MODIS,94,6.1NRT,290.99,22.4,N
-37.60202,-72.22994,306.35,1.28,1.12,2023-02-06,0308,Terra,MODIS,68,6.1NRT,291.75,10.34,N
-37.6036,-72.24438,302.32,1.29,1.13,2023-02-06,0308,Terra,MODIS,40,6.1NRT,290.95,7.09,N
-37.6564,-72.73803,308.7,1.36,1.16,2023-02-06,0308,Terra,MODIS,73,6.1NRT,290.9,12.9,N
-37.58715,-72.18811,303.47,1.28,1.12,2023-02-06,0308,Terra,MODIS,55,6.1NRT,290.42,8.49,N
-37.59188,-72.23165,316.11,1.28,1.12,2023-02-06,0308,Terra,MODIS,74,6.1NRT,291.95,19.49,N
-37.64596,-72.73965,310.47,1.36,1.16,2023-02-06,0308,Terra,MODIS,80,6.1NRT,291.85,14.52,N
-37.64757,-72.75507,317.27,1.37,1.16,2023-02-06,0308,Terra,MODIS,95,6.1NRT,290.7,23.49,N
-37.58175,-72.23341,331.33,1.28,1.12,2023-02-06,0308,Terra,MODIS,100,6.1NRT,293.65,42.45,N
-37.63715,-72.75694,320.88,1.37,1.16,2023-02-06,0308,Terra,MODIS,100,6.1NRT,291.5,28.61,N
-37.57162,-72.23517,329.58,1.28,1.12,2023-02-06,0308,Terra,MODIS,100,6.1NRT,294.99,40.43,N
-37.62515,-72.7435,310.29,1.36,1.16,2023-02-06,0308,Terra,MODIS,69,6.1NRT,293.38,14.01,N
-37.6267,-72.75858,317.14,1.37,1.16,2023-02-06,0308,Terra,MODIS,94,6.1NRT,292.12,22.95,N
-37.55992,-72.22228,301.54,1.28,1.12,2023-02-06,0308,Terra,MODIS,7,6.1NRT,290.85,5.97,N
-37.56149,-72.23689,302.53,1.28,1.12,2023-02-06,0308,Terra,MODIS,18,6.1NRT,290.79,6.86,N
-37.61474,-72.74544,323.18,1.36,1.16,2023-02-06,0308,Terra,MODIS,100,6.1NRT,293.19,31.8,N
-37.58464,-72.65796,309.28,1.35,1.15,2023-02-06,0308,Terra,MODIS,77,6.1NRT,292.37,13.93,N
-37.57273,-72.64465,355.49,1.35,1.15,2023-02-06,0308,Terra,MODIS,100,6.1NRT,295.91,114.8,N
-37.57426,-72.65968,364.45,1.35,1.15,2023-02-06,0308,Terra,MODIS,100,6.1NRT,297.99,152.2,N
-37.58338,-72.74983,318.24,1.36,1.16,2023-02-06,0308,Terra,MODIS,96,6.1NRT,291.98,24.31,N
-37.58486,-72.7645,308.86,1.37,1.16,2023-02-06,0308,Terra,MODIS,45,6.1NRT,290.86,12.62,N
-37.57722,-72.65023,340.76,1.35,1.15,2023-02-06,0308,Terra,MODIS,100,6.1NRT,295.78,68.46,N
-37.57883,-72.66532,319.58,1.35,1.15,2023-02-06,0308,Terra,MODIS,99,6.1NRT,292.68,25.63,N
-37.56684,-72.65192,401.65,1.35,1.15,2023-02-06,0308,Terra,MODIS,100,6.1NRT,304.47,407.75,N
-37.56844,-72.66693,348.03,1.35,1.15,2023-02-06,0308,Terra,MODIS,100,6.1NRT,295.11,90.24,N
-37.55648,-72.65367,363.02,1.35,1.15,2023-02-06,0308,Terra,MODIS,100,6.1NRT,298.26,146.3,N
-37.55807,-72.66878,328.67,1.35,1.15,2023-02-06,0308,Terra,MODIS,100,6.1NRT,293.62,41.48,N
-37.56916,-72.77422,310.87,1.37,1.16,2023-02-06,0308,Terra,MODIS,81,6.1NRT,292.09,15.32,N
-37.54612,-72.65546,345.71,1.35,1.15,2023-02-06,0308,Terra,MODIS,100,6.1NRT,295.5,82.4,N
-37.54771,-72.67058,340.05,1.35,1.15,2023-02-06,0308,Terra,MODIS,100,6.1NRT,296.85,66.59,N
-37.53576,-72.65725,314.68,1.35,1.15,2023-02-06,0308,Terra,MODIS,90,6.1NRT,293.15,19.59,N
-37.53734,-72.67236,349.33,1.35,1.15,2023-02-06,0308,Terra,MODIS,100,6.1NRT,297.85,94.52,N
-37.53891,-72.68738,305.66,1.35,1.15,2023-02-06,0308,Terra,MODIS,65,6.1NRT,292.28,10.13,N
-37.52697,-72.67411,314.42,1.35,1.15,2023-02-06,0308,Terra,MODIS,89,6.1NRT,292.1,19.79,N
-37.53646,-72.76585,308.48,1.36,1.16,2023-02-06,0308,Terra,MODIS,45,6.1NRT,292.65,11.83,N
-37.52604,-72.76762,308.66,1.36,1.16,2023-02-06,0308,Terra,MODIS,35,6.1NRT,292.55,11.95,N
-37.52764,-72.78323,310.88,1.37,1.16,2023-02-06,0308,Terra,MODIS,53,6.1NRT,292.11,14.64,N
-37.50676,-72.78674,314.16,1.37,1.16,2023-02-06,0308,Terra,MODIS,34,6.1NRT,291.69,17.77,N
-37.48849,-72.71088,334.1,1.35,1.15,2023-02-06,0308,Terra,MODIS,100,6.1NRT,293.52,52.89,N
-37.49161,-72.70084,316.8,1.35,1.15,2023-02-06,0308,Terra,MODIS,81,6.1NRT,292,20.95,N
-37.49317,-72.71552,320.69,1.35,1.15,2023-02-06,0308,Terra,MODIS,100,6.1NRT,292.54,27.16,N
-37.48122,-72.70259,302.01,1.35,1.15,2023-02-06,0308,Terra,MODIS,31,6.1NRT,291.66,6.55,N
-37.48278,-72.71735,308.89,1.35,1.15,2023-02-06,0308,Terra,MODIS,76,6.1NRT,292.42,13.42,N
-37.38845,-72.78634,307.2,1.36,1.16,2023-02-06,0308,Terra,MODIS,71,6.1NRT,291.59,11.89,N
-37.39009,-72.8019,334.44,1.36,1.16,2023-02-06,0308,Terra,MODIS,100,6.1NRT,292.4,55.18,N
-37.22412,-72.20135,313.9,1.27,1.12,2023-02-06,0308,Terra,MODIS,57,6.1NRT,293.34,15.44,N
-37.20399,-72.20488,327.82,1.27,1.12,2023-02-06,0308,Terra,MODIS,100,6.1NRT,293.85,34.95,N
-37.20555,-72.21916,308.31,1.27,1.12,2023-02-06,0308,Terra,MODIS,14,6.1NRT,292.3,10.21,N
-37.18931,-72.16402,303.34,1.26,1.12,2023-02-06,0308,Terra,MODIS,55,6.1NRT,292.46,6.9,N
-37.27106,-73.04683,300.29,1.4,1.17,2023-02-06,0308,Terra,MODIS,19,6.1NRT,290.06,6.7,N
-37.27275,-73.06367,302.51,1.4,1.17,2023-02-06,0308,Terra,MODIS,37,6.1NRT,289.45,8.25,N
-37.26056,-73.04914,317.98,1.4,1.17,2023-02-06,0308,Terra,MODIS,96,6.1NRT,290.08,26.71,N
-37.26224,-73.06595,327.65,1.4,1.17,2023-02-06,0308,Terra,MODIS,100,6.1NRT,289.88,43,N
-37.20359,-72.59186,306.62,1.32,1.14,2023-02-06,0308,Terra,MODIS,31,6.1NRT,291.78,9.46,N
-37.25621,-73.05717,317.43,1.4,1.17,2023-02-06,0308,Terra,MODIS,95,6.1NRT,289.46,25.83,N
-37.18178,-72.55589,328.65,1.32,1.14,2023-02-06,0308,Terra,MODIS,100,6.1NRT,297.34,38.39,N
-37.18341,-72.57098,312.17,1.32,1.14,2023-02-06,0308,Terra,MODIS,24,6.1NRT,293.1,13.49,N
-37.23499,-73.05975,312.78,1.4,1.17,2023-02-06,0308,Terra,MODIS,45,6.1NRT,291.88,17.88,N
-37.23671,-73.07635,313.46,1.4,1.17,2023-02-06,0308,Terra,MODIS,46,6.1NRT,290.18,17.77,N
-37.17154,-72.55779,313.54,1.32,1.14,2023-02-06,0308,Terra,MODIS,56,6.1NRT,295.64,15.85,N
-37.22277,-73.04547,319.18,1.4,1.17,2023-02-06,0308,Terra,MODIS,98,6.1NRT,291.78,27.61,N
-37.22441,-73.06139,322.51,1.4,1.17,2023-02-06,0308,Terra,MODIS,100,6.1NRT,291.65,33.11,N
-37.22604,-73.07721,309.47,1.4,1.17,2023-02-06,0308,Terra,MODIS,35,6.1NRT,291.33,13.61,N
-37.22771,-73.09344,324.52,1.41,1.17,2023-02-06,0308,Terra,MODIS,100,6.1NRT,292.23,36.39,N
-37.22931,-73.10905,308.36,1.41,1.18,2023-02-06,0308,Terra,MODIS,42,6.1NRT,291.26,13.3,N
-37.1613,-72.55966,322.27,1.32,1.14,2023-02-06,0308,Terra,MODIS,100,6.1NRT,293.84,27.85,N
-37.21539,-73.07817,319.02,1.4,1.17,2023-02-06,0308,Terra,MODIS,62,6.1NRT,291.43,25.25,N
-37.1836,-73.08253,304.33,1.4,1.17,2023-02-06,0308,Terra,MODIS,25,6.1NRT,290.44,8.85,N
-37.06267,-72.12015,317.14,1.25,1.11,2023-02-06,0308,Terra,MODIS,94,6.1NRT,292.7,20.52,N
-37.21025,-73.57975,304.12,1.5,1.21,2023-02-06,0308,Terra,MODIS,59,6.1NRT,290.79,11.63,N
-37.21187,-73.59694,304.98,1.5,1.21,2023-02-06,0308,Terra,MODIS,62,6.1NRT,290.46,12.66,N
-37.06398,-72.12571,312.06,1.25,1.11,2023-02-06,0308,Terra,MODIS,84,6.1NRT,292.75,14.78,N
-37.05398,-72.12745,312.08,1.25,1.11,2023-02-06,0308,Terra,MODIS,84,6.1NRT,292.14,14.87,N
-37.2087,-73.58598,318.99,1.5,1.21,2023-02-06,0308,Terra,MODIS,98,6.1NRT,291.5,32.18,N
-37.21038,-73.60275,302.49,1.5,1.21,2023-02-06,0308,Terra,MODIS,49,6.1NRT,289.96,10.37,N
-37.14764,-73.09373,309.73,1.4,1.17,2023-02-06,0308,Terra,MODIS,78,6.1NRT,290.46,15.57,N
-37.1977,-73.58672,326.17,1.5,1.21,2023-02-06,0308,Terra,MODIS,100,6.1NRT,291.86,44.89,N
-37.19934,-73.60326,322.11,1.5,1.21,2023-02-06,0308,Terra,MODIS,100,6.1NRT,290.1,37.01,N
-37.13712,-73.09592,314.97,1.4,1.17,2023-02-06,0308,Terra,MODIS,67,6.1NRT,291.7,21.31,N
-37.10659,-73.00721,311.07,1.39,1.17,2023-02-06,0308,Terra,MODIS,82,6.1NRT,290.62,16.16,N
-37.09602,-73.00835,301.79,1.39,1.17,2023-02-06,0308,Terra,MODIS,25,6.1NRT,290.8,6.98,N
-36.97104,-72.48386,306.02,1.3,1.13,2023-02-06,0308,Terra,MODIS,47,6.1NRT,293.56,9.03,N
-36.93119,-72.40175,313.59,1.29,1.13,2023-02-06,0308,Terra,MODIS,87,6.1NRT,293.01,16.88,N
-36.93273,-72.41614,304.9,1.29,1.13,2023-02-06,0308,Terra,MODIS,62,6.1NRT,292.09,8.43,N
-36.92104,-72.40337,335.46,1.29,1.13,2023-02-06,0308,Terra,MODIS,100,6.1NRT,295.49,52.07,N
-36.90421,-72.51521,303.46,1.3,1.13,2023-02-06,0308,Terra,MODIS,48,6.1NRT,291.89,7.75,N
-36.95382,-72.97951,308.54,1.38,1.16,2023-02-06,0308,Terra,MODIS,75,6.1NRT,289.78,15.45,N
-36.87048,-72.49117,304.49,1.3,1.13,2023-02-06,0308,Terra,MODIS,60,6.1NRT,292.78,7.93,N
-36.87201,-72.50542,305.04,1.3,1.13,2023-02-06,0308,Terra,MODIS,63,6.1NRT,292.48,8.45,N
-36.78311,-72.52695,308.9,1.3,1.13,2023-02-06,0308,Terra,MODIS,76,6.1NRT,292.18,12.57,N
-36.78469,-72.54166,308.9,1.3,1.13,2023-02-06,0308,Terra,MODIS,76,6.1NRT,291.34,12.61,N
-36.77451,-72.54352,311.96,1.3,1.13,2023-02-06,0308,Terra,MODIS,80,6.1NRT,290.57,15.43,N
-36.72312,-72.52652,367.54,1.3,1.13,2023-02-06,0308,Terra,MODIS,100,6.1NRT,298.99,158.29,N
-36.72464,-72.5405,349.53,1.3,1.13,2023-02-06,0308,Terra,MODIS,100,6.1NRT,295.19,89.66,N
-36.7128,-72.52702,365.42,1.3,1.13,2023-02-06,0308,Terra,MODIS,100,6.1NRT,298.05,148.1,N
-36.71446,-72.54228,351.82,1.3,1.13,2023-02-06,0308,Terra,MODIS,100,6.1NRT,295.98,96.28,N
-36.7026,-72.52855,357.9,1.3,1.13,2023-02-06,0308,Terra,MODIS,100,6.1NRT,294.84,115.83,N
-36.70435,-72.54457,386.04,1.3,1.13,2023-02-06,0308,Terra,MODIS,100,6.1NRT,299.51,261.53,N
-36.69265,-72.53215,345.24,1.3,1.13,2023-02-06,0308,Terra,MODIS,100,6.1NRT,296.26,74.59,N
-36.69422,-72.54682,400.75,1.3,1.13,2023-02-06,0308,Terra,MODIS,100,6.1NRT,302.26,376.25,N
-36.68255,-72.53456,305.72,1.3,1.13,2023-02-06,0308,Terra,MODIS,29,6.1NRT,294.51,8.47,N
-36.68408,-72.54894,309.61,1.3,1.13,2023-02-06,0308,Terra,MODIS,78,6.1NRT,293.34,12.38,N
-36.6637,-72.5523,320.03,1.3,1.13,2023-02-06,0308,Terra,MODIS,70,6.1NRT,293.27,23.75,N
-36.66528,-72.56725,332.52,1.3,1.13,2023-02-06,0308,Terra,MODIS,100,6.1NRT,293.08,45.38,N
-36.65506,-72.56875,307.57,1.3,1.13,2023-02-06,0308,Terra,MODIS,59,6.1NRT,291.32,11.24,N
-36.65804,-72.5751,316,1.3,1.13,2023-02-06,0308,Terra,MODIS,92,6.1NRT,290.85,20.75,N
-36.56419,-72.47298,302.75,1.28,1.12,2023-02-06,0308,Terra,MODIS,51,6.1NRT,290.42,7.83,N
-36.53595,-72.87044,330,1.34,1.15,2023-02-06,0308,Terra,MODIS,100,6.1NRT,290.69,46.58,N
-36.53761,-72.88634,330,1.35,1.15,2023-02-06,0308,Terra,MODIS,100,6.1NRT,289.48,46.86,N
-36.52555,-72.87175,334.44,1.34,1.15,2023-02-06,0308,Terra,MODIS,100,6.1NRT,291.16,55.75,N
-36.52719,-72.88754,318.86,1.35,1.15,2023-02-06,0308,Terra,MODIS,98,6.1NRT,289.01,27.96,N
-36.46473,-72.85873,313.47,1.34,1.15,2023-02-06,0308,Terra,MODIS,87,6.1NRT,288.12,21.16,N
-36.25126,-71.30808,300.59,1.13,1.06,2023-02-06,0308,Terra,MODIS,30,6.1NRT,289.87,5.6,N
-36.35029,-72.45181,351.74,1.27,1.12,2023-02-06,0308,Terra,MODIS,100,6.1NRT,294.99,93.77,N
-36.35183,-72.46577,319.65,1.28,1.12,2023-02-06,0308,Terra,MODIS,99,6.1NRT,291,24.59,N
-36.32008,-72.45729,332.48,1.27,1.12,2023-02-06,0308,Terra,MODIS,100,6.1NRT,294.94,44.84,N
-36.3215,-72.47034,312.47,1.28,1.12,2023-02-06,0308,Terra,MODIS,85,6.1NRT,291.73,15.3,N
-36.31231,-72.57603,310.35,1.29,1.13,2023-02-06,0308,Terra,MODIS,80,6.1NRT,290.15,15.28,N
-36.31384,-72.59034,302.82,1.29,1.13,2023-02-06,0308,Terra,MODIS,52,6.1NRT,289.6,8.35,N
-36.30218,-72.57789,320.79,1.29,1.13,2023-02-06,0308,Terra,MODIS,100,6.1NRT,290.88,27.64,N
-36.30368,-72.59195,303.02,1.29,1.13,2023-02-06,0308,Terra,MODIS,17,6.1NRT,290.68,7.98,N
-36.29424,-72.58549,301.4,1.29,1.13,2023-02-06,0308,Terra,MODIS,34,6.1NRT,289.6,7.31,N
-35.17303,-71.66133,302.11,1.14,1.06,2023-02-06,0308,Terra,MODIS,47,6.1NRT,290.03,6.19,N
-35.17606,-71.68646,318.14,1.14,1.07,2023-02-06,0308,Terra,MODIS,96,6.1NRT,291.89,19.4,N
-35.15836,-71.7021,301.87,1.14,1.07,2023-02-06,0308,Terra,MODIS,29,6.1NRT,288.81,6.15,N
-33.72842,-71.54108,313.46,1.1,1.04,2023-02-06,0308,Terra,MODIS,87,6.1NRT,290.13,15.73,N
-33.72988,-71.55297,308.2,1.1,1.04,2023-02-06,0308,Terra,MODIS,74,6.1NRT,288.98,11.43,N
-36.31156,-72.43697,323.52,4.22,1.9,2023-02-06,0518,Aqua,MODIS,100,6.1NRT,291.37,173.64,N
-37.72634,-72.39172,319.73,3.82,1.83,2023-02-06,0518,Aqua,MODIS,99,6.1NRT,289.19,130.34,N
-37.73734,-72.34948,303.24,3.8,1.82,2023-02-06,0518,Aqua,MODIS,47,6.1NRT,288.86,43.43,N
-37.98283,-72.09293,302.65,3.62,1.78,2023-02-06,0518,Aqua,MODIS,51,6.1NRT,287.84,41.94,N
-38.08522,-72.46924,303.93,3.78,1.82,2023-02-06,0518,Aqua,MODIS,58,6.1NRT,286.14,50.49,N
-38.10116,-72.47519,336.39,3.78,1.82,2023-02-06,0518,Aqua,MODIS,100,6.1NRT,287.22,264.25,N
-38.11163,-72.43483,312.89,3.75,1.81,2023-02-06,0518,Aqua,MODIS,85,6.1NRT,286.21,88.84,N
-38.10964,-72.57787,300.58,3.82,1.83,2023-02-06,0518,Aqua,MODIS,28,6.1NRT,285.12,39.98,N
-38.13206,-72.49091,301.67,3.78,1.82,2023-02-06,0518,Aqua,MODIS,34,6.1NRT,286.4,43.47,N
-37.71033,-72.3857,332.33,3.82,1.83,2023-02-06,0518,Aqua,MODIS,100,6.1NRT,290.27,231.34,N
-37.72146,-72.34311,302.26,3.8,1.82,2023-02-06,0518,Aqua,MODIS,35,6.1NRT,288.98,39.92,N
-38.11531,-72.44447,309.08,3.75,1.81,2023-02-06,0518,Aqua,MODIS,40,6.1NRT,286.37,69.26,N
-38.10427,-72.48608,310.63,3.78,1.82,2023-02-06,0518,Aqua,MODIS,40,6.1NRT,286.31,74.22,N
-36.34533,-72.44751,309.67,4.22,1.9,2023-02-06,0518,Aqua,MODIS,78,6.1NRT,289.61,82.01,N
-36.31497,-72.44166,320.65,4.22,1.9,2023-02-06,0518,Aqua,MODIS,100,6.1NRT,290.99,150.18,N
-36.34886,-72.45178,305.91,4.22,1.9,2023-02-06,0518,Aqua,MODIS,66,6.1NRT,289.02,62.79,N
-36.65842,-72.55644,301.14,4.19,1.9,2023-02-06,0518,Aqua,MODIS,36,6.1NRT,290.11,40.17,N
-36.68713,-72.51635,313.52,4.17,1.89,2023-02-06,0518,Aqua,MODIS,87,6.1NRT,291.28,97.17,N
-36.70443,-72.51967,323.96,4.17,1.89,2023-02-06,0518,Aqua,MODIS,100,6.1NRT,290.89,173.77,N
-36.72029,-72.52853,306.07,4.17,1.89,2023-02-06,0518,Aqua,MODIS,67,6.1NRT,290.25,62.4,N
-36.66179,-72.56205,300.61,4.19,1.9,2023-02-06,0518,Aqua,MODIS,7,6.1NRT,289.9,35.33,N
-36.6911,-72.52073,314.75,4.17,1.89,2023-02-06,0518,Aqua,MODIS,75,6.1NRT,291.19,102.71,N
-36.70815,-72.52508,324.94,4.17,1.89,2023-02-06,0518,Aqua,MODIS,100,6.1NRT,291.09,183.96,N
-36.72398,-72.53401,300.68,4.17,1.89,2023-02-06,0518,Aqua,MODIS,31,6.1NRT,289.84,39.14,N
-37.19843,-73.58413,304.33,4.64,1.97,2023-02-06,0518,Aqua,MODIS,60,6.1NRT,287.83,73.96,N
-37.19833,-73.58804,303.17,4.64,1.97,2023-02-06,0518,Aqua,MODIS,54,6.1NRT,287.48,69.33,N
-37.56031,-72.64429,314.81,4,1.86,2023-02-06,0518,Aqua,MODIS,90,6.1NRT,290.17,101.58,N
-37.5456,-72.64622,304.95,4,1.86,2023-02-06,0518,Aqua,MODIS,55,6.1NRT,290.24,51.17,N
-37.56185,-72.65257,309.08,4,1.86,2023-02-06,0518,Aqua,MODIS,76,6.1NRT,289.91,72.86,N
-37.70399,-72.37856,321.15,3.82,1.83,2023-02-06,0518,Aqua,MODIS,100,6.1NRT,289.37,139.04,N
-37.71996,-72.38473,334.16,3.82,1.83,2023-02-06,0518,Aqua,MODIS,100,6.1NRT,290.26,247.87,N
-37.73077,-72.3423,302.06,3.8,1.82,2023-02-06,0518,Aqua,MODIS,26,6.1NRT,288.84,37.86,N
-39.48076,-73.09744,307.77,3.73,1.81,2023-02-06,0520,Aqua,MODIS,72,6.1NRT,287.66,69.81,N
-39.47689,-73.08829,301.38,3.73,1.81,2023-02-06,0520,Aqua,MODIS,41,6.1NRT,287.2,42.77,N
-36.30264,-72.46543,306.35,3.92,1.84,2023-02-06,0656,Aqua,MODIS,42,6.1NRT,288.75,57.07,N
-36.71531,-72.52753,310.22,3.92,1.84,2023-02-06,0656,Aqua,MODIS,54,6.1NRT,290.03,75.72,N
-37.69795,-72.69871,306.14,3.9,1.84,2023-02-06,0656,Aqua,MODIS,42,6.1NRT,287.43,62.15,N
-37.71074,-72.41495,316.24,4.05,1.87,2023-02-06,0656,Aqua,MODIS,90,6.1NRT,287.09,120.22,N
-37.71277,-72.3684,336.61,4.08,1.87,2023-02-06,0656,Aqua,MODIS,100,6.1NRT,288.57,303.8,N
-37.71431,-72.41883,311.21,4.05,1.87,2023-02-06,0656,Aqua,MODIS,74,6.1NRT,286.91,89.09,N
-37.7161,-72.37211,339.87,4.08,1.87,2023-02-06,0656,Aqua,MODIS,100,6.1NRT,288.74,342.76,N
-38.09794,-72.46789,320.61,4.05,1.87,2023-02-06,0656,Aqua,MODIS,100,6.1NRT,286.52,157.53,N
